date,Name,Market_Cap,Price,Volume(24h),Circulating_Supply
2017-04-08 00:30:00,Zcash,772478686.763,216.33,56607900,3570769
2017-04-08 00:30:00,Storj,101736137.547,0.762494,7479940,133425493
2017-04-08 00:30:00,Verge,658855860.862,0.044635,189216000,14761068426
2017-04-08 00:30:00,Populous,538408591.313,14.55,1065130,37004027
2017-04-08 00:30:00,Komodo,291971278.842,2.81,1654270,104030613
2017-04-08 00:30:00,Zilliqa,311440595.73,0.047056,15822900,6618551966
2017-04-08 00:30:00,0x,318830419.445,0.612649,59498800,520412862
2017-04-08 00:30:00,Status,327060127.423,0.094241,24215200,3470483788
2017-04-08 00:30:00,Waltonchain,330488455.501,13.27,5297860,24898178
2017-04-08 00:30:00,Decred,332314916.863,47.38,408639,7014415
2017-04-08 00:30:00,Veritaseum,344510796.049,169.16,386354,2036645
2017-04-08 00:30:00,Augur,356849900.0,32.44,2338980,11000000
2017-04-08 00:30:00,Dogecoin,365491147.633,0.003213,5386830,113767313792
2017-04-08 00:30:00,Aeternity,366893063.548,1.57,2424090,233020472
2017-04-08 00:30:00,Maker,372062454.833,601.82,256727,618228
2017-04-08 00:30:00,Bytom,383562018.0,0.388614,18269400,987000000
2017-04-08 00:30:00,BitShares,389034258.8,0.148940,7629690,2612020000
2017-04-08 00:30:00,RChain,396728432.896,1.10,494878,359570425
2017-04-08 00:30:00,Bitcoin Diamond,414145657.125,2.71,8876100,152746875
2017-04-08 00:30:00,Waves,415418000.0,4.15,17980800,100000000
2017-04-08 00:30:00,Bytecoin,443684383.643,0.002414,2749720,183805484797
2017-04-08 00:30:00,Steem,444268879.062,1.74,2264330,254789541
2017-04-08 00:30:00,Stratis,455081907.051,4.61,7805420,98793183
2017-04-08 00:30:00,Ontology,460496261.314,1.91,58084000,241236451
2017-04-08 00:30:00,Siacoin,470819594.77,0.014100,12869400,33391460622
2017-04-08 00:30:00,DigixDAO,614398000.0,307.20,37970000,2000000
2017-05-11 12:49:00,Ripple,23284951815.8,0.595611,378076000,39094227299
2017-05-11 12:49:00,Bitcoin Cash,15567190495.0,913.53,380345000,17040663
2017-05-11 12:49:00,Particl,100918646.35,11.32,131292,8915862
2017-05-11 12:49:00,Ontology,465641834.814,1.93,58849000,241236451
2017-05-11 12:49:00,Stratis,460948246.269,4.67,8559430,98793183
2017-05-11 12:49:00,Bytecoin,449931932.071,0.002448,2770740,183805484797
2017-05-11 12:49:00,Steem,448093270.073,1.76,2288540,254789541
2017-05-11 12:49:00,Waves,422293000.0,4.22,18296300,100000000
2017-05-11 12:49:00,Bitcoin Diamond,419681203.875,2.75,8995880,152746875
2017-05-11 12:49:00,RChain,401133170.604,1.12,496220,359570425
2017-05-11 12:49:00,BitShares,393341479.78,0.150589,7790210,2612020000
2017-05-11 12:49:00,Bytom,388316397.0,0.393431,18562800,987000000
2017-05-11 12:49:00,Siacoin,474873318.09,0.014221,13046000,33391460622
2017-05-11 12:49:00,Maker,375369355.175,607.17,258389,618228
2017-05-11 12:49:00,Dogecoin,368034984.77,0.003235,5450170,113767313792
2017-05-11 12:49:00,Augur,360662500.0,32.79,2371210,11000000
2017-05-11 12:49:00,Veritaseum,343492473.329,168.66,390018,2036645
2017-05-11 12:49:00,Decred,336594411.349,47.99,413911,7014415
2017-05-11 12:49:00,Waltonchain,335781808.144,13.49,5403470,24898178
2017-05-11 12:49:00,Status,327710149.037,0.094428,24465300,3470483788
2017-05-11 12:49:00,0x,322936997.338,0.620540,60247500,520412862
2017-05-11 12:49:00,Zilliqa,318856683.207,0.048176,16077400,6618551966
2017-05-11 12:49:00,Komodo,294387909.988,2.83,1669470,104030613
2017-05-11 12:49:00,Aeternity,370334775.921,1.59,2447410,233020472
2017-05-11 12:49:00,Populous,544847291.993,14.72,1071090,37004027
2017-05-11 12:49:00,DigixDAO,624872000.0,312.44,38381400,2000000
2017-05-11 12:49:00,Verge,670940747.582,0.045453,192086000,14761068426
2017-05-11 12:49:00,Litecoin,8091191704.29,144.97,485371000,55812870
2017-05-11 12:49:00,EOS,4801477182.1,6.36,907690000,754443907
2017-05-11 12:49:00,Cardano,4189892380.15,0.161603,117148000,25927070538
2017-05-11 12:49:00,Stellar,4106433187.41,0.221364,37665600,18550591729
2017-05-11 12:49:00,NEO,3768017500.0,57.97,144904000,65000000
2017-05-11 12:49:00,IOTA,3350529189.04,1.21,31542100,2779530283
2017-05-11 12:49:00,Monero,3054886953.84,192.50,41363500,15869707
2017-05-11 12:49:00,Dash,3005369648.93,377.06,109935000,7970429
2017-05-11 12:49:00,TRON,2946472371.69,0.044815,285962000,65748192475
2017-05-11 12:49:00,NEM,2333546999.74,0.259283,26876200,8999999999
2017-05-11 12:49:00,Tether,2289588054.19,1.00,2373940000,2287140814
2017-05-11 12:49:00,Ethereum Classic,1657304596.59,16.44,199047000,100785986
2017-05-11 12:49:00,VeChain,1588764973.8,3.06,56157500,519815788
2017-05-11 12:49:00,Qtum,1425506087.04,16.11,197260000,88479200
2017-05-11 12:49:00,Binance Coin,1165800737.4,11.77,108432000,99014000
2017-05-11 12:49:00,ICON,1165319195.74,3.01,110653000,387042508
2017-05-11 12:49:00,Lisk,1071532153.57,10.38,22327400,103220514
2017-05-11 12:49:00,OmiseGO,1037660504.62,10.17,29431700,102042552
2017-05-11 12:49:00,Bitcoin Gold,923470338.414,54.63,17106600,16905574
2017-05-11 12:49:00,Nano,892563665.328,6.70,25922400,133248289
2017-05-11 12:49:00,Zcash,781669845.525,218.91,57020100,3570769
2017-05-11 12:49:00,Aion,292694517.67,2.54,9824330,115319871
2017-05-11 12:49:00,Ethereum,45640718878.4,463.60,1776070000,98447851
2017-05-11 12:49:00,Ardor,266582016.241,0.266849,2454170,998999495
2017-05-11 12:49:00,Ark,263720308.115,2.60,1403480,101507018
2017-05-11 12:49:00,Request Network,148510006.408,0.224010,6125840,662961504
2017-05-11 12:49:00,SALT,146596639.652,2.63,6887960,55821671
2017-05-11 12:49:00,Neblio,137006852.752,10.59,12915900,12943246
2017-05-11 12:49:00,ReddCoin,133298801.804,0.004628,2931560,28802990915
2017-05-11 12:49:00,Nxt,132065794.267,0.132198,2068190,998999942
2017-05-11 12:49:00,Nucleus Vision,130275152.551,0.032700,17882000,3983937436
2017-05-11 12:49:00,Kin,129765243.903,0.000172,233550,756097560976
2017-05-11 12:49:00,Emercoin,126539220.47,3.05,657037,41521622
2017-05-11 12:49:00,ChainLink,125081600.0,0.357376,8130410,350000000
2017-05-11 12:49:00,Enigma,124275939.159,1.66,6088590,74836171
2017-05-11 12:49:00,Byteball Bytes,122343779.568,189.62,95906,645222
2017-05-11 12:49:00,MaidSafeCoin,121233360.546,0.267888,1019100,452552412
2017-05-11 12:49:00,Power Ledger,117388027.761,0.322554,6121740,363932947
2017-05-11 12:49:00,Dent,113215978.936,0.010666,912272,10614760961
2017-05-11 12:49:00,Dentacoin,110822919.771,0.000341,69423,325226613094
2017-05-11 12:49:00,TenX,109895422.113,1.05,6072910,104661310
2017-05-11 12:49:00,Bancor,108871261.687,2.60,5992310,41802819
2017-05-11 12:49:00,Metal,105947741.621,4.74,27373000,22342464
2017-05-11 12:49:00,Nuls,105710800.0,2.64,11177200,40000000
2017-05-11 12:49:00,Cindicator,104371602.473,0.072181,1205810,1445976590
2017-05-11 12:49:00,Storj,102507070.043,0.768272,7548140,133425493
2017-05-11 12:49:00,ZCoin,151485765.462,34.42,959869,4400752
2017-05-11 12:49:00,Bitcoin,1.37457215698e+11,8113.22,6015220000,16942375
2017-05-11 12:49:00,Substratum,151676722.272,0.429809,6931800,352893314
2017-05-11 12:49:00,Kyber Network,164182445.023,1.22,7725870,134132697
2017-05-11 12:49:00,Cryptonex,252866805.677,5.60,185154,45183753
2017-05-11 12:49:00,PIVX,247295891.367,4.43,16956800,55853638
2017-05-11 12:49:00,KuCoin Shares,244172977.678,2.68,492355,91043076
2017-05-11 12:49:00,Basic Attenti...,240505000.0,0.240505,21633400,1000000000
2017-05-11 12:49:00,Loopring,234997147.585,0.410781,3868850,572074043
2017-05-11 12:49:00,Ethos,222438782.017,2.92,6716390,76083082
2017-05-11 12:49:00,DigiByte,221273652.968,0.022058,2207280,10031446775
2017-05-11 12:49:00,Nebulas,216716495.0,6.10,12880900,35500000
2017-05-11 12:49:00,IOStoken,214178160.0,0.025497,37915800,8400000000
2017-05-11 12:49:00,QASH,213019100.0,0.608626,4429830,350000000
2017-05-11 12:49:00,Factom,210528711.038,24.07,3243120,8745102
2017-05-11 12:49:00,MonaCoin,203688350.783,3.49,1302780,58355900
2017-05-11 12:49:00,Golem,201806309.276,0.241898,6944490,834262000
2017-05-11 12:49:00,Gas,193672122.798,19.42,4456420,9973383
2017-05-11 12:49:00,Dragonchain,186375861.03,0.781706,1377640,238421940
2017-05-11 12:49:00,FunFair,177824498.595,0.038615,2560410,4605074689
2017-05-11 12:49:00,Storm,175035620.812,0.042808,477074000,4088853037
2017-05-11 12:49:00,Syscoin,174783711.34,0.328615,4592930,531879894
2017-05-11 12:49:00,Revain,167947258.5,0.910530,4453860,184450000
2017-05-11 12:49:00,GXChain,167409000.0,2.79,4932470,60000000
2017-05-11 12:49:00,Electroneum,166117181.432,0.025389,2244780,6542957356
2017-05-11 12:49:00,aelf,153582250.0,0.614329,17376800,250000000
2017-05-11 12:49:00,Hshare,270859300.731,6.33,18501600,42789035
2017-06-10 19:23:00,Bitcoin,1.36985031706e+11,8085.35,5963530000,16942375
2017-06-10 19:23:00,Electroneum,164317868.159,0.025114,2214420,6542957356
2017-06-10 19:23:00,Kyber Network,161931698.369,1.21,7619100,134132697
2017-06-10 19:23:00,GXChain,165489000.0,2.76,4886900,60000000
2017-06-10 19:23:00,Revain,166194061.25,0.901025,4447690,184450000
2017-06-10 19:23:00,Syscoin,172311533.593,0.323967,4484240,531879894
2017-06-10 19:23:00,FunFair,177434909.277,0.038530,2519630,4605074689
2017-06-10 19:23:00,Storm,180229690.825,0.044078,481286000,4088853037
2017-06-10 19:23:00,Dragonchain,183568681.108,0.769932,1361350,238421940
2017-06-10 19:23:00,Gas,190602315.579,19.11,4408550,9973383
2017-06-10 19:23:00,Golem,199749853.446,0.239433,6880260,834262000
2017-06-10 19:23:00,MonaCoin,201830298.931,3.46,1287530,58355900
2017-06-10 19:23:00,Factom,207784498.03,23.76,3199060,8745102
2017-06-10 19:23:00,IOStoken,211331400.0,0.025159,37067300,8400000000
2017-06-10 19:23:00,QASH,211570100.0,0.604486,4373990,350000000
2017-06-10 19:23:00,DigiByte,218965417.065,0.021828,2154370,10031446775
2017-06-10 19:23:00,Ethos,220083249.788,2.89,6623920,76083082
2017-06-10 19:23:00,Loopring,230557853.009,0.403021,3732710,572074043
2017-06-10 19:23:00,Basic Attenti...,238022000.0,0.238022,21343200,1000000000
2017-06-10 19:23:00,KuCoin Shares,240241737.657,2.64,484985,91043076
2017-06-10 19:23:00,PIVX,246038067.443,4.41,16477200,55853638
2017-06-10 19:23:00,Cryptonex,249482994.434,5.52,182677,45183753
2017-06-10 19:23:00,Ardor,259442166.85,0.259702,2357370,998999495
2017-06-10 19:23:00,aelf,150629750.0,0.602519,17108200,250000000
2017-06-10 19:23:00,Ark,260211210.503,2.56,1382850,101507018
2017-06-10 19:23:00,ZCoin,149975867.455,34.08,946516,4400752
2017-06-10 19:23:00,Request Network,146065667.344,0.220323,6095840,662961504
2017-06-10 19:23:00,Particl,99639220.0973,11.18,131815,8915862
2017-06-10 19:23:00,Storj,101736137.547,0.762494,7479940,133425493
2017-06-10 19:23:00,Cindicator,103320522.09,0.071454,1179610,1445976590
2017-06-10 19:23:00,Nuls,104302800.0,2.61,11044400,40000000
2017-06-10 19:23:00,Metal,104384215.979,4.67,26718500,22342464
2017-06-10 19:23:00,Bancor,109068989.021,2.61,6343210,41802819
2017-06-10 19:23:00,TenX,109166979.396,1.04,5984640,104661310
2017-06-10 19:23:00,Dentacoin,110477529.108,0.000340,67886,325226613094
2017-06-10 19:23:00,Dent,112009080.615,0.010552,901848,10614760961
2017-06-10 19:23:00,Power Ledger,116485837.985,0.320075,6095440,363932947
2017-06-10 19:23:00,MaidSafeCoin,119604171.863,0.264288,1012880,452552412
2017-06-10 19:23:00,Byteball Bytes,120704270.331,187.07,94621,645222
2017-06-10 19:23:00,Enigma,122449188.223,1.64,6024030,74836171
2017-06-10 19:23:00,ChainLink,123348050.0,0.352423,8035600,350000000
2017-06-10 19:23:00,Emercoin,126415901.251,3.04,655000,41521622
2017-06-10 19:23:00,Kin,128553975.61,0.000170,234807,756097560976
2017-06-10 19:23:00,Nucleus Vision,129237336.849,0.032440,17503400,3983937436
2017-06-10 19:23:00,Nxt,130814047.341,0.130945,2043660,998999942
2017-06-10 19:23:00,ReddCoin,131525401.654,0.004566,2871300,28802990915
2017-06-10 19:23:00,Neblio,134481625.361,10.39,12777200,12943246
2017-06-10 19:23:00,SALT,144919756.653,2.60,6860860,55821671
2017-06-10 19:23:00,Substratum,148444219.519,0.420649,6834610,352893314
2017-06-10 19:23:00,Hshare,266573978.838,6.23,17996500,42789035
2017-06-10 19:23:00,Nebulas,213452625.0,6.01,12717400,35500000
2017-06-10 19:23:00,Komodo,291971278.842,2.81,1654270,104030613
2017-06-10 19:23:00,Bitcoin Gold,919225348.885,54.37,17007600,16905574
2017-06-10 19:23:00,OmiseGO,1026711338.82,10.06,29181100,102042552
2017-06-10 19:23:00,Lisk,1057473519.59,10.24,21990400,103220514
2017-06-10 19:23:00,Binance Coin,1161671853.6,11.73,107599000,99014000
2017-06-10 19:23:00,ICON,1183107669.43,3.06,110769000,387042508
2017-06-10 19:23:00,Qtum,1417534111.12,16.02,195242000,88479200
2017-06-10 19:23:00,VeChain,1568414185.71,3.02,55516900,519815788
2017-06-10 19:23:00,Aion,289229155.548,2.51,9689510,115319871
2017-06-10 19:23:00,Tether,2263064082.18,0.989473,2356470000,2287140814
2017-06-10 19:23:00,NEM,2327858999.74,0.258651,26834400,8999999999
2017-06-10 19:23:00,Nano,885496176.068,6.65,25561800,133248289
2017-06-10 19:23:00,TRON,2906030658.5,0.044199,283105000,65748192475
2017-06-10 19:23:00,Monero,3025813649.71,190.67,40885300,15869707
2017-06-10 19:23:00,IOTA,3319342859.26,1.19,31061400,2779530283
2017-06-10 19:23:00,NEO,3770890500.0,58.01,143799000,65000000
2017-06-10 19:23:00,Stellar,4070890253.66,0.219448,37286600,18550591729
2017-06-10 19:23:00,Cardano,4196944543.34,0.161875,116104000,25927070538
2017-06-10 19:23:00,EOS,4853760144.88,6.43,899562000,754443907
2017-06-10 19:23:00,Litecoin,8067192170.37,144.54,482416000,55812870
2017-06-10 19:23:00,Bitcoin Cash,15469615661.5,907.81,375435000,17040663
2017-06-10 19:23:00,Ripple,23322951404.7,0.596583,375787000,39094227299
2017-06-10 19:23:00,Ethereum,45494326924.5,462.12,1760410000,98447851
2017-06-10 19:23:00,Dash,2968881026.94,372.49,106536000,7970429
2017-06-10 19:23:00,Zcash,772478686.763,216.33,56607900,3570769
2017-06-10 19:23:00,Ethereum Classic,1640795852.08,16.28,196328000,100785986
2017-06-10 19:23:00,DigixDAO,614398000.0,307.20,37970000,2000000
2017-06-10 19:23:00,Zilliqa,311440595.73,0.047056,15822900,6618551966
2017-06-10 19:23:00,Verge,658855860.862,0.044635,189216000,14761068426
2017-06-10 19:23:00,Status,327060127.423,0.094241,24215200,3470483788
2017-06-10 19:23:00,Waltonchain,330488455.501,13.27,5297860,24898178
2017-06-10 19:23:00,Decred,332314916.863,47.38,408639,7014415
2017-06-10 19:23:00,Veritaseum,344510796.049,169.16,386354,2036645
2017-06-10 19:23:00,Augur,356849900.0,32.44,2338980,11000000
2017-06-10 19:23:00,Dogecoin,365491147.633,0.003213,5386830,113767313792
2017-06-10 19:23:00,Aeternity,366893063.548,1.57,2424090,233020472
2017-06-10 19:23:00,Maker,372062454.833,601.82,256727,618228
2017-06-10 19:23:00,Bytom,383562018.0,0.388614,18269400,987000000
2017-06-10 19:23:00,0x,318830419.445,0.612649,59498800,520412862
2017-06-10 19:23:00,RChain,396728432.896,1.10,494878,359570425
2017-06-10 19:23:00,BitShares,389034258.8,0.148940,7629690,2612020000
2017-06-10 19:23:00,Siacoin,470819594.77,0.014100,12869400,33391460622
2017-06-10 19:23:00,Ontology,460496261.314,1.91,58084000,241236451
2017-06-10 19:23:00,Stratis,455081907.051,4.61,7805420,98793183
2017-06-10 19:23:00,Populous,538408591.313,14.55,1065130,37004027
2017-06-10 19:23:00,Bytecoin,443684383.643,0.002414,2749720,183805484797
2017-06-10 19:23:00,Waves,415418000.0,4.15,17980800,100000000
2017-06-10 19:23:00,Bitcoin Diamond,414145657.125,2.71,8876100,152746875
2017-06-10 19:23:00,Steem,444268879.062,1.74,2264330,254789541
2017-07-11 03:53:00,Waves,415418000.0,4.15,17980800,100000000
2017-07-11 03:53:00,DigixDAO,614398000.0,307.20,37970000,2000000
2017-07-11 03:53:00,Populous,538408591.313,14.55,1065130,37004027
2017-07-11 03:53:00,Siacoin,470819594.77,0.014100,12869400,33391460622
2017-07-11 03:53:00,Ontology,460496261.314,1.91,58084000,241236451
2017-07-11 03:53:00,Stratis,455081907.051,4.61,7805420,98793183
2017-07-11 03:53:00,Steem,444268879.062,1.74,2264330,254789541
2017-07-11 03:53:00,Verge,658855860.862,0.044635,189216000,14761068426
2017-07-11 03:53:00,Bytecoin,443684383.643,0.002414,2749720,183805484797
2017-07-11 03:53:00,Bitcoin Diamond,414145657.125,2.71,8876100,152746875
2017-07-11 03:53:00,Aeternity,366893063.548,1.57,2424090,233020472
2017-07-11 03:53:00,BitShares,389034258.8,0.148940,7629690,2612020000
2017-07-11 03:53:00,Bytom,383562018.0,0.388614,18269400,987000000
2017-07-11 03:53:00,Maker,372062454.833,601.82,256727,618228
2017-07-11 03:53:00,Dogecoin,365491147.633,0.003213,5386830,113767313792
2017-07-11 03:53:00,Augur,356849900.0,32.44,2338980,11000000
2017-07-11 03:53:00,Veritaseum,344510796.049,169.16,386354,2036645
2017-07-11 03:53:00,Decred,332314916.863,47.38,408639,7014415
2017-07-11 03:53:00,Waltonchain,330488455.501,13.27,5297860,24898178
2017-07-11 03:53:00,Status,327060127.423,0.094241,24215200,3470483788
2017-07-11 03:53:00,Zcash,772478686.763,216.33,56607900,3570769
2017-07-11 03:53:00,RChain,396728432.896,1.10,494878,359570425
2017-07-11 03:53:00,Nano,885496176.068,6.65,25561800,133248289
2017-07-11 03:53:00,Komodo,291971278.842,2.81,1654270,104030613
2017-07-11 03:53:00,OmiseGO,1026711338.82,10.06,29181100,102042552
2017-07-11 03:53:00,0x,318830419.445,0.612649,59498800,520412862
2017-07-11 03:53:00,Bitcoin,1.36985031706e+11,8085.35,5963530000,16942375
2017-07-11 03:53:00,Ethereum,45494326924.5,462.12,1760410000,98447851
2017-07-11 03:53:00,Ripple,23322951404.7,0.596583,375787000,39094227299
2017-07-11 03:53:00,Bitcoin Cash,15469615661.5,907.81,375435000,17040663
2017-07-11 03:53:00,Litecoin,8067192170.37,144.54,482416000,55812870
2017-07-11 03:53:00,EOS,4853760144.88,6.43,899562000,754443907
2017-07-11 03:53:00,Cardano,4196944543.34,0.161875,116104000,25927070538
2017-07-11 03:53:00,Stellar,4070890253.66,0.219448,37286600,18550591729
2017-07-11 03:53:00,NEO,3770890500.0,58.01,143799000,65000000
2017-07-11 03:53:00,Bitcoin Gold,919225348.885,54.37,17007600,16905574
2017-07-11 03:53:00,IOTA,3319342859.26,1.19,31061400,2779530283
2017-07-11 03:53:00,Dash,2968881026.94,372.49,106536000,7970429
2017-07-11 03:53:00,TRON,2906030658.5,0.044199,283105000,65748192475
2017-07-11 03:53:00,NEM,2327858999.74,0.258651,26834400,8999999999
2017-07-11 03:53:00,Tether,2263064082.18,0.989473,2356470000,2287140814
2017-07-11 03:53:00,Ethereum Classic,1640795852.08,16.28,196328000,100785986
2017-07-11 03:53:00,VeChain,1568414185.71,3.02,55516900,519815788
2017-07-11 03:53:00,Qtum,1417534111.12,16.02,195242000,88479200
2017-07-11 03:53:00,ICON,1183107669.43,3.06,110769000,387042508
2017-07-11 03:53:00,Binance Coin,1161671853.6,11.73,107599000,99014000
2017-07-11 03:53:00,Lisk,1057473519.59,10.24,21990400,103220514
2017-07-11 03:53:00,Monero,3025813649.71,190.67,40885300,15869707
2017-07-11 03:53:00,Zilliqa,311440595.73,0.047056,15822900,6618551966
2017-07-11 03:53:00,Particl,99639220.0973,11.18,131815,8915862
2017-07-11 03:53:00,Storj,101736137.547,0.762494,7479940,133425493
2017-07-11 03:53:00,ZCoin,149975867.455,34.08,946516,4400752
2017-07-11 03:53:00,Substratum,148444219.519,0.420649,6834610,352893314
2017-07-11 03:53:00,Request Network,146065667.344,0.220323,6095840,662961504
2017-07-11 03:53:00,SALT,144919756.653,2.60,6860860,55821671
2017-07-11 03:53:00,Neblio,134481625.361,10.39,12777200,12943246
2017-07-11 03:53:00,ReddCoin,131525401.654,0.004566,2871300,28802990915
2017-07-11 03:53:00,Nxt,130814047.341,0.130945,2043660,998999942
2017-07-11 03:53:00,Nucleus Vision,129237336.849,0.032440,17503400,3983937436
2017-07-11 03:53:00,Kin,128553975.61,0.000170,234807,756097560976
2017-07-11 03:53:00,Aion,289229155.548,2.51,9689510,115319871
2017-07-11 03:53:00,aelf,150629750.0,0.602519,17108200,250000000
2017-07-11 03:53:00,ChainLink,123348050.0,0.352423,8035600,350000000
2017-07-11 03:53:00,Byteball Bytes,120704270.331,187.07,94621,645222
2017-07-11 03:53:00,MaidSafeCoin,119604171.863,0.264288,1012880,452552412
2017-07-11 03:53:00,Power Ledger,116485837.985,0.320075,6095440,363932947
2017-07-11 03:53:00,Dent,112009080.615,0.010552,901848,10614760961
2017-07-11 03:53:00,Dentacoin,110477529.108,0.000340,67886,325226613094
2017-07-11 03:53:00,TenX,109166979.396,1.04,5984640,104661310
2017-07-11 03:53:00,Bancor,109068989.021,2.61,6343210,41802819
2017-07-11 03:53:00,Metal,104384215.979,4.67,26718500,22342464
2017-07-11 03:53:00,Nuls,104302800.0,2.61,11044400,40000000
2017-07-11 03:53:00,Cindicator,103320522.09,0.071454,1179610,1445976590
2017-07-11 03:53:00,Enigma,122449188.223,1.64,6024030,74836171
2017-07-11 03:53:00,Kyber Network,161931698.369,1.21,7619100,134132697
2017-07-11 03:53:00,Emercoin,126415901.251,3.04,655000,41521622
2017-07-11 03:53:00,GXChain,165489000.0,2.76,4886900,60000000
2017-07-11 03:53:00,Electroneum,164317868.159,0.025114,2214420,6542957356
2017-07-11 03:53:00,Hshare,266573978.838,6.23,17996500,42789035
2017-07-11 03:53:00,Ark,260211210.503,2.56,1382850,101507018
2017-07-11 03:53:00,Ardor,259442166.85,0.259702,2357370,998999495
2017-07-11 03:53:00,Cryptonex,249482994.434,5.52,182677,45183753
2017-07-11 03:53:00,PIVX,246038067.443,4.41,16477200,55853638
2017-07-11 03:53:00,KuCoin Shares,240241737.657,2.64,484985,91043076
2017-07-11 03:53:00,Loopring,230557853.009,0.403021,3732710,572074043
2017-07-11 03:53:00,Ethos,220083249.788,2.89,6623920,76083082
2017-07-11 03:53:00,DigiByte,218965417.065,0.021828,2154370,10031446775
2017-07-11 03:53:00,Nebulas,213452625.0,6.01,12717400,35500000
2017-07-11 03:53:00,Basic Attenti...,238022000.0,0.238022,21343200,1000000000
2017-07-11 03:53:00,IOStoken,211331400.0,0.025159,37067300,8400000000
2017-07-11 03:53:00,QASH,211570100.0,0.604486,4373990,350000000
2017-07-11 03:53:00,Syscoin,172311533.593,0.323967,4484240,531879894
2017-07-11 03:53:00,FunFair,177434909.277,0.038530,2519630,4605074689
2017-07-11 03:53:00,Storm,180229690.825,0.044078,481286000,4088853037
2017-07-11 03:53:00,Dragonchain,183568681.108,0.769932,1361350,238421940
2017-07-11 03:53:00,Revain,166194061.25,0.901025,4447690,184450000
2017-07-11 03:53:00,Golem,199749853.446,0.239433,6880260,834262000
2017-07-11 03:53:00,MonaCoin,201830298.931,3.46,1287530,58355900
2017-07-11 03:53:00,Factom,207784498.03,23.76,3199060,8745102
2017-07-11 03:53:00,Gas,190602315.579,19.11,4408550,9973383
2017-08-11 00:56:00,Bitcoin Diamond,414145657.125,2.71,8876100,152746875
2017-08-11 00:56:00,DigixDAO,614398000.0,307.20,37970000,2000000
2017-08-11 00:56:00,Populous,538408591.313,14.55,1065130,37004027
2017-08-11 00:56:00,Siacoin,470819594.77,0.014100,12869400,33391460622
2017-08-11 00:56:00,Ontology,460496261.314,1.91,58084000,241236451
2017-08-11 00:56:00,Stratis,455081907.051,4.61,7805420,98793183
2017-08-11 00:56:00,Steem,444268879.062,1.74,2264330,254789541
2017-08-11 00:56:00,Bytecoin,443684383.643,0.002414,2749720,183805484797
2017-08-11 00:56:00,Waves,415418000.0,4.15,17980800,100000000
2017-08-11 00:56:00,RChain,396728432.896,1.10,494878,359570425
2017-08-11 00:56:00,Zilliqa,311440595.73,0.047056,15822900,6618551966
2017-08-11 00:56:00,Bytom,383562018.0,0.388614,18269400,987000000
2017-08-11 00:56:00,Maker,372062454.833,601.82,256727,618228
2017-08-11 00:56:00,Aeternity,366893063.548,1.57,2424090,233020472
2017-08-11 00:56:00,Dogecoin,365491147.633,0.003213,5386830,113767313792
2017-08-11 00:56:00,Augur,356849900.0,32.44,2338980,11000000
2017-08-11 00:56:00,Veritaseum,344510796.049,169.16,386354,2036645
2017-08-11 00:56:00,Decred,332314916.863,47.38,408639,7014415
2017-08-11 00:56:00,Waltonchain,330488455.501,13.27,5297860,24898178
2017-08-11 00:56:00,Status,327060127.423,0.094241,24215200,3470483788
2017-08-11 00:56:00,0x,318830419.445,0.612649,59498800,520412862
2017-08-11 00:56:00,BitShares,389034258.8,0.148940,7629690,2612020000
2017-08-11 00:56:00,Verge,658855860.862,0.044635,189216000,14761068426
2017-08-11 00:56:00,Bitcoin,1.36985031706e+11,8085.35,5963530000,16942375
2017-08-11 00:56:00,Nano,885496176.068,6.65,25561800,133248289
2017-08-11 00:56:00,Komodo,291971278.842,2.81,1654270,104030613
2017-08-11 00:56:00,Ripple,23322951404.7,0.596583,375787000,39094227299
2017-08-11 00:56:00,Bitcoin Cash,15469615661.5,907.81,375435000,17040663
2017-08-11 00:56:00,Litecoin,8067192170.37,144.54,482416000,55812870
2017-08-11 00:56:00,EOS,4853760144.88,6.43,899562000,754443907
2017-08-11 00:56:00,Cardano,4196944543.34,0.161875,116104000,25927070538
2017-08-11 00:56:00,Stellar,4070890253.66,0.219448,37286600,18550591729
2017-08-11 00:56:00,NEO,3770890500.0,58.01,143799000,65000000
2017-08-11 00:56:00,IOTA,3319342859.26,1.19,31061400,2779530283
2017-08-11 00:56:00,Monero,3025813649.71,190.67,40885300,15869707
2017-08-11 00:56:00,Zcash,772478686.763,216.33,56607900,3570769
2017-08-11 00:56:00,Dash,2968881026.94,372.49,106536000,7970429
2017-08-11 00:56:00,NEM,2327858999.74,0.258651,26834400,8999999999
2017-08-11 00:56:00,Tether,2263064082.18,0.989473,2356470000,2287140814
2017-08-11 00:56:00,Ethereum Classic,1640795852.08,16.28,196328000,100785986
2017-08-11 00:56:00,VeChain,1568414185.71,3.02,55516900,519815788
2017-08-11 00:56:00,Qtum,1417534111.12,16.02,195242000,88479200
2017-08-11 00:56:00,ICON,1183107669.43,3.06,110769000,387042508
2017-08-11 00:56:00,Binance Coin,1161671853.6,11.73,107599000,99014000
2017-08-11 00:56:00,Lisk,1057473519.59,10.24,21990400,103220514
2017-08-11 00:56:00,OmiseGO,1026711338.82,10.06,29181100,102042552
2017-08-11 00:56:00,Bitcoin Gold,919225348.885,54.37,17007600,16905574
2017-08-11 00:56:00,TRON,2906030658.5,0.044199,283105000,65748192475
